MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,RL,4.174387269895637,8.948715833843691,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,7.1284959456800365,7.1284959456800365,GasA,4,Y,SBrkr,7.138073034044347,0.0,0.0,7.138073034044347,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.0,Attchd,2007.0,2,1.0986122886681098,6.137727054086234,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2007,New,Partial
120,RL,4.2225280335569675,8.19478163844336,Pave,Reg,Lvl,3,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.290459441148391,3,2,PConc,4,3,3,6,6.98933526597456,1,0.0,5.777652323222656,7.249215057114389,GasA,4,Y,SBrkr,7.371489295214277,0.0,0.0,7.371489295214277,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,3,2.0794415416798357,7,0.6931471805599453,Attchd,2003.0,3,1.3862943611198906,6.447305862541213,3,3,2,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,0.0,Nov,2007,WD,Normal
20,RL,3.9889840465642745,8.219056661060598,Pave,Reg,Lvl,3,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,3,2,PConc,4,3,2,1,0.0,1,0.0,7.144407180321139,7.144407180321139,GasA,4,Y,SBrkr,7.144407180321139,0.0,0.0,7.144407180321139,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,3,1.9459101490553132,7,0.6931471805599453,Attchd,2007.0,3,1.0986122886681098,5.963579343618446,3,3,2,4.61512051684126,2.833213344056216,0.0,0.0,0.0,0.0,0.0,Aug,2007,New,Partial
80,RL,4.189654742026425,9.694000327669404,Pave,IR2,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,3,6,6.659293919683638,1,0.0,4.04305126783455,6.728628613084702,GasA,4,Y,SBrkr,7.02108396428914,0.0,0.0,7.02108396428914,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,7,0.0,Attchd,2004.0,3,1.0986122886681098,6.082218910376446,3,3,2,4.61512051684126,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,Apr,2007,WD,Normal
80,RL,4.477336814478207,9.313348122050412,Pave,IR1,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,6,5.262690188904886,1,0.0,5.262690188904886,5.953243334287785,GasA,4,Y,SBrkr,6.61338421837956,6.447305862541213,0.0,7.226209010100671,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.1972245773362196,7,0.6931471805599453,BuiltIn,2004.0,3,1.0986122886681098,5.993961427306569,3,3,2,4.61512051684126,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Family
20,RL,4.0943445622221,9.299906815335225,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,2,1,0.0,1,0.0,7.32052696227274,7.32052696227274,GasA,4,Y,SBrkr,7.330405211844402,0.0,0.0,7.330405211844402,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.6931471805599453,Attchd,2006.0,2,1.0986122886681098,6.282266746896006,3,3,2,4.61512051684126,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,Apr,2007,New,Partial
80,RL,4.4271244869561865,9.388570235866881,Pave,IR1,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,5.953243334287785,5.953243334287785,GasA,4,Y,SBrkr,6.626717749249025,6.46302945692067,0.0,7.240649694255466,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.6931471805599453,BuiltIn,2003.0,3,1.0986122886681098,5.993961427306569,3,3,2,4.61512051684126,0.0,0.0,0.0,0.0,0.0,0.0,Oct,2007,WD,Normal
60,RL,4.1588830833596715,8.971575439759016,Pave,Reg,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,3,2,PConc,4,3,-1,1,0.0,1,0.0,6.742880635791903,6.742880635791903,GasA,4,Y,SBrkr,6.742880635791903,7.004881989712859,0.0,7.575071699507561,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.1972245773362196,7,0.6931471805599453,BuiltIn,2003.0,3,1.0986122886681098,6.075346031088684,3,3,2,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
60,RL,4.2225280335569675,9.075779878580487,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,6,6.354370040797351,1,0.0,5.638354669333745,6.75110146893676,GasA,4,Y,SBrkr,6.762729506931879,7.0317412587631285,0.0,7.59890045687141,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.1972245773362196,7,0.6931471805599453,BuiltIn,2002.0,3,1.0986122886681098,6.077642243349034,3,3,2,5.579729825986222,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
60,RL,4.07753744390572,9.157783121237507,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,-1,6,6.255750041753367,1,0.0,5.981414211254481,6.82001636467413,GasA,4,Y,SBrkr,6.846943139585379,6.621405651764134,0.0,7.43307534889858,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,0.6931471805599453,Attchd,2000.0,2,1.0986122886681098,6.093569770045136,3,3,2,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
60,RL,4.0943445622221,9.174713194333032,Pave,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,-1,1,0.0,1,0.0,6.848005274576363,6.848005274576363,GasA,4,Y,SBrkr,6.8690144506657065,6.52795791762255,0.0,7.405495663199472,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,2.0794415416798357,7,0.6931471805599453,Attchd,1999.0,2,1.0986122886681098,6.133398042996649,3,3,2,6.133398042996649,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,May,2007,WD,Normal
60,RL,4.61512051684126,9.408535277926427,Pave,IR1,Lvl,3,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.246106765481563,3,2,PConc,4,3,2,6,7.074963197966044,1,0.0,6.395261598115449,7.484368643286131,GasA,4,Y,SBrkr,7.484368643286131,6.650279048587422,0.0,7.844632644464681,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.1972245773362196,7,1.0986122886681098,Attchd,1998.0,3,1.3862943611198906,6.8308742346461795,3,3,2,4.343805421853684,4.127134385045092,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
60,RL,4.499809670330265,9.264639145383562,Pave,IR1,Lvl,3,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.0473721790462776,3,2,PConc,5,3,3,6,6.511745329644728,1,0.0,6.602587892189336,7.25063551189868,GasA,4,Y,SBrkr,7.421775793644647,7.249925536717988,0.0,8.0323601479245,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.302585092994046,7,0.6931471805599453,Attchd,1998.0,3,1.3862943611198906,6.693323668269949,3,3,2,4.6913478822291435,4.477336814478207,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Normal
60,RL,4.31748811353631,9.305923241869912,Pave,IR1,Lvl,3,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,6,6.955592608396297,1,0.0,5.834810737062605,7.237059026124737,GasA,4,Y,SBrkr,7.252762418053187,7.066466970136958,0.0,7.8567067930958405,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.302585092994046,7,0.6931471805599453,Attchd,1998.0,3,1.3862943611198906,6.63200177739563,3,3,2,5.659482215759621,4.110873864173311,0.0,0.0,0.0,0.0,0.0,Jan,2007,WD,Normal
60,RL,4.430816798843313,9.286467732363734,Pave,Reg,Lvl,3,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.62040086571715,3,2,PConc,4,3,-1,1,0.0,1,0.0,6.9726062513017535,6.9726062513017535,GasA,4,Y,SBrkr,7.011213987350367,7.15305163493748,0.0,7.777373602657861,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.1972245773362196,7,0.6931471805599453,BuiltIn,1998.0,3,1.3862943611198906,6.398594934535208,3,3,2,4.795790545596741,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,May,2007,WD,Normal
60,RL,4.48863636973214,9.372714290960442,Pave,Reg,Lvl,3,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.736572297479192,3,2,PConc,5,3,-1,6,5.817111159963204,1,0.0,6.647688373563329,7.00850518208228,GasA,4,Y,SBrkr,7.00850518208228,7.001245622069476,0.0,7.697575346802343,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.302585092994046,7,0.6931471805599453,Attchd,1992.0,2,1.0986122886681098,6.249975242259483,3,3,2,0.0,4.189654742026425,0.0,0.0,4.976733742420574,0.0,0.0,Sep,2007,WD,Normal
60,RL,4.418840607796598,9.109967397829395,Pave,IR1,Lvl,3,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.267200548541362,3,3,PConc,4,3,-1,6,7.111512116496157,1,0.0,4.61512051684126,7.189922170745808,GasA,4,Y,SBrkr,7.197435354096591,7.093404625868766,0.0,7.839525581704678,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.1972245773362196,7,0.6931471805599453,Attchd,1996.0,2,1.3862943611198906,6.839476438228843,3,3,2,5.293304824724492,4.532599493153256,0.0,0.0,0.0,0.0,0.0,May,2007,WD,Normal
20,RL,4.330733340286331,9.201400530406708,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,7.222566018822171,7.222566018822171,GasA,4,Y,SBrkr,7.222566018822171,0.0,0.0,7.222566018822171,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,1.791759469228055,7,0.0,Attchd,2007.0,1,1.0986122886681098,6.406879986069314,3,3,2,0.0,5.318119993844216,0.0,0.0,0.0,0.0,0.0,Sep,2007,New,Partial
20,RL,4.5217885770490405,9.378478484253662,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.10594547390058,3,2,PConc,4,3,-1,6,7.107425474110705,1,0.0,5.777652323222656,7.341483852363161,GasA,4,Y,SBrkr,7.341483852363161,0.0,0.0,7.341483852363161,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.6931471805599453,Attchd,2007.0,1,1.3862943611198906,6.748759547491679,3,3,2,5.1298987149230735,4.709530201312334,0.0,0.0,0.0,0.0,0.0,Jul,2007,New,Partial
20,RL,4.343805421853684,9.269834943761822,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.517452896464707,3,2,PConc,4,3,1,6,3.367295829986474,1,0.0,7.311218384419629,7.329749689041512,GasA,3,Y,SBrkr,7.336285660021297,0.0,0.0,7.336285660021297,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.6931471805599453,Attchd,2006.0,3,1.0986122886681098,6.184148890937483,3,3,2,5.1298987149230735,3.8501476017100584,0.0,0.0,0.0,0.0,0.0,Jan,2007,WD,Family
20,RL,4.59511985013459,9.416703923250376,Pave,IR1,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,6.626717749249025,4,2,PConc,5,3,2,6,7.360739903058278,1,0.0,5.978885764901122,7.584264818389059,GasA,4,Y,SBrkr,7.584264818389059,0.0,0.0,7.584264818389059,0.6931471805599453,0.0,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,4,1.9459101490553132,7,0.6931471805599453,Attchd,2007.0,3,1.3862943611198906,6.996681488176539,3,3,2,4.343805421853684,3.970291913552122,0.0,0.0,0.0,0.0,0.0,Oct,2007,New,Partial
20,RL,4.454347296253507,9.20693457884135,Pave,Reg,Lvl,3,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,7.332369205929062,7.332369205929062,GasA,4,Y,SBrkr,7.332369205929062,0.0,0.0,7.332369205929062,0.0,0.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.6931471805599453,Attchd,2007.0,1,1.0986122886681098,6.175867270105761,3,3,2,0.0,5.43372200355424,0.0,0.0,0.0,0.0,0.0,Sep,2007,New,Partial
20,RL,4.31748811353631,9.087946723762116,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.003946305945459,3,2,PConc,4,3,2,6,6.646390514847729,1,0.0,6.646390514847729,7.338888133838879,GasA,4,Y,SBrkr,7.338888133838879,0.0,0.0,7.338888133838879,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,2005.0,2,1.0986122886681098,6.184148890937483,3,3,2,4.990432586778736,3.713572066704308,0.0,0.0,0.0,0.0,0.0,Dec,2007,WD,Normal
20,RL,4.2626798770413155,9.018210874191142,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.969813299576001,3,2,PConc,4,4,2,6,6.658011045870748,1,0.0,6.57507584059962,7.3098814858247865,GasA,4,Y,SBrkr,7.317876198626496,0.0,0.0,7.317876198626496,0.6931471805599453,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.6931471805599453,Attchd,2005.0,2,1.0986122886681098,6.511745329644728,3,3,2,5.262690188904886,3.58351893845611,0.0,0.0,0.0,0.0,0.0,Apr,2007,WD,Normal
60,RL,4.2626798770413155,9.17014318222477,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,6.890609120147166,6.890609120147166,GasA,4,Y,SBrkr,6.890609120147166,6.903747257584598,0.0,7.589841512182657,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,2006.0,2,1.3862943611198906,6.354370040797351,3,3,2,5.484796933490655,3.9889840465642745,0.0,0.0,0.0,0.0,0.0,Jul,2007,WD,Family
60,RL,4.330733340286331,9.080117784926209,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,7.172424577124845,7.172424577124845,GasA,4,Y,SBrkr,7.172424577124845,6.270988431858299,0.0,7.5126175446745105,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,BuiltIn,2006.0,2,1.3862943611198906,6.756932389247553,3,3,2,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,Mar,2007,WD,Normal
20,FV,4.290459441148391,9.0642735958414,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,6,3.2188758248682006,1,0.0,7.181591944611865,7.199678345691172,GasA,4,Y,SBrkr,7.199678345691172,0.0,0.0,7.199678345691172,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.0,Attchd,2007.0,2,1.0986122886681098,6.395261598115449,3,3,2,0.0,4.955827057601261,0.0,0.0,0.0,0.0,0.0,Nov,2007,New,Partial
20,FV,4.330733340286331,9.105090961257085,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,1,0.0,1,0.0,7.197435354096591,7.197435354096591,GasA,4,Y,SBrkr,7.197435354096591,0.0,0.0,7.197435354096591,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.0,Attchd,2007.0,2,1.0986122886681098,6.3561076606958915,3,3,2,0.0,5.351858133476067,0.0,0.0,0.0,0.0,0.0,Jun,2007,New,Partial
60,FV,4.290459441148391,9.0642735958414,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,2,6,5.860786223465865,1,0.0,6.304448802421981,6.799055862058796,GasA,4,Y,SBrkr,6.799055862058796,6.799055862058796,0.0,7.491645473605133,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.1972245773362196,7,0.0,Attchd,2007.0,3,1.0986122886681098,6.3818160174060985,3,3,2,5.220355825078324,4.574710978503383,0.0,0.0,0.0,0.0,0.0,Nov,2007,New,Partial
60,FV,4.406719247264253,9.250714266114455,Pave,Reg,Lvl,3,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,CBlock,4,3,-1,1,0.0,1,0.0,6.587550014824796,6.587550014824796,GasA,4,Y,SBrkr,6.587550014824796,6.761572768804055,0.0,7.370860166536716,0.0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.6931471805599453,3,2.1972245773362196,7,0.0,Attchd,2007.0,1,1.0986122886681098,6.331501849893691,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2007,New,Partial
60,FV,4.727387818712341,9.410665553209713,Pave,IR1,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,WdShing,Wd Shng,None,0.0,3,2,PConc,5,3,2,6,6.61472560020376,1,0.0,5.351858133476067,6.862757913051401,GasA,4,Y,SBrkr,6.862757913051401,6.8308742346461795,0.0,7.53955882930103,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,4,2.1972245773362196,7,0.6931471805599453,Attchd,2007.0,3,1.3862943611198906,6.78105762593618,3,3,2,5.1298987149230735,4.852030263919617,0.0,0.0,0.0,0.0,0.0,Dec,2007,New,Partial
20,FV,4.442651256490317,9.25349564229011,Pave,Reg,Lvl,3,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,2,PConc,4,3,1,1,0.0,1,0.0,7.362010551259734,7.362010551259734,GasA,4,Y,SBrkr,7.368339686311381,0.0,0.0,7.368339686311381,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,4,1.9459101490553132,7,0.6931471805599453,Attchd,2007.0,3,1.0986122886681098,6.38856140554563,3,3,2,0.0,5.54907608489522,0.0,0.0,0.0,0.0,0.0,May,2007,New,Partial
20,FV,4.61512051684126,9.377971213360134,Pave,IR1,Lvl,3,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.700443573390687,3,2,PConc,4,3,2,1,0.0,1,0.0,7.430114138561801,7.430114138561801,GasA,4,Y,SBrkr,7.430114138561801,0.0,0.0,7.430114138561801,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,3,1.791759469228055,7,0.6931471805599453,Attchd,2006.0,3,1.3862943611198906,6.490723534502507,3,3,2,4.727387818712341,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,Apr,2007,WD,Normal
60,FV,4.454347296253507,9.271059107010888,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.869296913133774,3,2,PConc,4,3,2,1,0.0,1,0.0,7.055312843339752,7.055312843339752,GasA,4,Y,SBrkr,7.055312843339752,7.1592919047975645,0.0,7.8013913202914855,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,3,2.302585092994046,5,0.6931471805599453,BuiltIn,2004.0,2,1.3862943611198906,6.61338421837956,3,3,2,5.267858159063328,4.852030263919617,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
20,RL,4.1588830833596715,8.922791623969637,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,-1,1,0.0,1,0.0,7.00397413672268,7.00397413672268,GasA,4,Y,SBrkr,7.00397413672268,0.0,0.0,7.00397413672268,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,2,1.9459101490553132,7,0.0,NA,0.0,0,0.0,0.0,0,0,2,0.0,4.919980925828125,0.0,0.0,0.0,0.0,0.0,Jun,2007,New,Partial
20,RL,4.1588830833596715,8.922791623969637,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,4,-1,1,0.0,1,0.0,7.042286171939743,7.042286171939743,GasA,4,Y,SBrkr,7.042286171939743,0.0,0.0,7.042286171939743,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,1.791759469228055,7,0.0,NA,0.0,0,0.0,0.0,0,0,2,0.0,4.02535169073515,0.0,0.0,0.0,0.0,0.0,Oct,2007,WD,Normal
20,RL,4.110873864173311,9.429556219952412,Pave,Reg,Lvl,3,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.844187086458591,3,2,PConc,4,3,-1,6,6.593044534142437,1,0.0,5.902633333401366,6.9985096422506015,GasA,4,Y,SBrkr,6.9985096422506015,0.0,0.0,6.9985096422506015,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,3,1.9459101490553132,7,0.0,Detchd,2004.0,1,1.0986122886681098,6.3578422665081,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2007,WD,Normal
20,RL,4.189654742026425,8.914894908906568,Pave,IR1,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.14166355650266,3,2,PConc,4,3,-1,1,0.0,1,0.0,7.2875606403097235,7.2875606403097235,GasA,4,Y,SBrkr,7.304515946460155,0.0,0.0,7.304515946460155,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,2006.0,2,1.0986122886681098,6.340359303727752,3,3,2,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,Jun,2007,WD,Normal
60,RL,4.4271244869561865,9.359966545931995,Pave,IR2,Lvl,3,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,-1,5,6.175867270105761,1,0.0,5.953243334287785,6.762729506931879,GasA,4,Y,SBrkr,6.825460036255307,6.803505257608338,0.0,7.507141079727608,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,3,2.0794415416798357,7,0.0,Attchd,1993.0,2,1.0986122886681098,6.20050917404269,3,3,2,4.976733742420574,4.454347296253507,0.0,0.0,0.0,0.0,0.0,May,2007,WD,Normal
